,Zoning_Class,Lot_Extent,Lot_Size,Road_Type,Property_Shape,Land_Outline,Utility_Type,Lot_Configuration,Property_Slope,Neighborhood,Condition1,Condition2,House_Type,House_Design,Overall_Material,Construction_Year,Remodel_Year,Roof_Design,Roof_Quality,Exterior1st,Exterior2nd,Brick_Veneer_Type,Brick_Veneer_Area,Exterior_Material,Exterior_Condition,Foundation_Type,Basement_Height,Basement_Condition,Exposure_Level,BsmtFinType1,BsmtFinSF1,BsmtFinType2,Total_Basement_Area,Heating_Type,Heating_Quality,Air_Conditioning,Electrical_System,First_Floor_Area,Second_Floor_Area,Grade_Living_Area,Full_Bathroom_Above_Grade,Half_Bathroom_Above_Grade,Kitchen_Quality,Rooms_Above_Grade,Functional_Rate,Fireplaces,Fireplace_Quality,Garage,Garage_Built_Year,Garage_Finish_Year,Garage_Size,Garage_Quality,Garage_Condition,Pavedd_Drive,Sale_Type,Sale_Condition,Sale_Price
489,RMD,21.0,1526,Paved,Reg,Lvl,AllPub,I,GS,MeadowV,Norm,Norm,Twnhs,SFoyer,4,1970,2002,Gable,SS,CemntBd,CmentBd,None,0.0,TA,Gd,CB,Gd,TA,Av,GLQ,515,Unf,630,GasA,TA,Y,SBrkr,630,0,630,1,0,Gd,3,TF,0,,Attchd,1970.0,Unf,1,TA,TA,Y,WD,Normal,86000
490,RMD,70.04583333333333,2665,Paved,Reg,Lvl,AllPub,I,GS,MeadowV,Norm,Norm,TwnhsE,2Story,5,1976,1976,Gable,SS,CemntBd,CmentBd,None,0.0,TA,TA,PC,Gd,TA,Mn,Unf,0,Unf,264,GasA,TA,Y,SBrkr,616,688,1304,1,1,TA,4,TF,1,Gd,BuiltIn,1976.0,Fin,1,TA,TA,Y,WD,Normal,115000
491,RLD,79.0,9490,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Artery,Norm,1Fam,1.5Fin,6,1941,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CB,TA,TA,No,BLQ,403,Rec,806,GasA,TA,Y,FuseA,958,620,1578,1,0,Fa,5,TF,2,TA,Attchd,1941.0,Unf,1,TA,TA,Y,WD,Normal,133000
492,RLD,105.0,15578,Paved,IR1,Lvl,AllPub,C,GS,Gilbert,Norm,Norm,1Fam,2Story,6,2006,2006,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,728,GasA,Gd,Y,SBrkr,728,728,1456,2,1,TA,8,TF,0,,Attchd,2006.0,RFn,2,TA,TA,Y,New,Partial,172785
493,RLD,70.0,7931,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,5,1960,1960,Gable,SS,BrkFace,Wd Sdng,None,0.0,TA,TA,CB,TA,TA,No,BLQ,374,LwQ,1269,GasA,TA,Y,FuseA,1269,0,1269,1,1,TA,6,TF,1,Fa,Detchd,1964.0,Unf,1,TA,TA,Y,WD,Normal,155000
494,RMD,50.0,5784,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Artery,Norm,1Fam,1Story,5,1938,1996,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,BT,Fa,TA,No,Unf,0,Unf,190,GasA,Gd,Y,FuseA,886,0,886,1,0,TA,4,TF,0,,Attchd,1938.0,Unf,1,TA,TA,Y,WD,Normal,91300
495,Commer,60.0,7879,Paved,Reg,Lvl,AllPub,I,GS,IDOTRR,Norm,Norm,1Fam,1Story,4,1920,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CB,TA,TA,No,Rec,495,Unf,720,GasA,TA,N,FuseA,720,0,720,1,0,TA,4,TF,0,,,,,0,,,N,WD,Abnorml,34900
496,RLD,70.04583333333333,12692,Paved,IR1,Lvl,AllPub,I,GS,NoRidge,Norm,Norm,1Fam,1Story,8,1992,1993,Hip,SS,BrkFace,BrkFace,None,0.0,Gd,TA,PC,Gd,TA,No,GLQ,1231,Unf,3200,GasA,Ex,Y,SBrkr,3228,0,3228,3,0,Gd,10,TF,1,Gd,Attchd,1992.0,RFn,2,TA,TA,Y,WD,Normal,430000
497,RLD,60.0,9120,Paved,Reg,Lvl,AllPub,I,GS,BrkSide,Norm,Norm,1Fam,1.5Fin,7,1925,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PC,TA,TA,No,Rec,329,Unf,1026,GasA,Ex,Y,SBrkr,1133,687,1820,2,0,TA,8,TF,0,,Detchd,1925.0,Unf,1,TA,TA,N,WD,Normal,184000
498,RLD,65.0,7800,Paved,Reg,Lvl,AllPub,I,GS,Sawyer,Norm,Norm,1Fam,1Story,5,1967,2004,Hip,SS,HdBoard,HdBoard,BrkFace,89.0,TA,TA,PC,TA,TA,No,ALQ,450,Unf,864,GasA,Ex,Y,SBrkr,899,0,899,1,0,Gd,5,TF,0,,Attchd,1967.0,Fin,1,TA,TA,Y,WD,Normal,130000
499,RLD,70.0,7535,Paved,IR1,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,5,1958,1985,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,CB,TA,TA,No,BLQ,111,LwQ,912,GasA,Fa,Y,SBrkr,912,0,912,1,0,TA,5,TF,0,,Attchd,1958.0,Fin,1,TA,TA,Y,WD,Normal,120000
500,RMD,21.0,1890,Paved,Reg,Lvl,AllPub,I,GS,BrDale,Norm,Norm,Twnhs,2Story,6,1973,1973,Gable,SS,HdBoard,HdBoard,BrkFace,285.0,TA,TA,CB,TA,TA,No,BLQ,356,Unf,672,GasA,TA,Y,SBrkr,672,546,1218,1,1,TA,7,TF,0,,Detchd,1973.0,Unf,1,TA,TA,Y,WD,Normal,113000
501,FVR,75.0,9803,Paved,Reg,Lvl,AllPub,I,GS,Somerst,Norm,Norm,1Fam,2Story,7,2005,2005,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,No,GLQ,400,Unf,866,GasA,Gd,Y,SBrkr,866,902,1768,2,1,Gd,7,TF,0,,Attchd,2005.0,RFn,2,TA,TA,Y,WD,Normal,226700
502,RLD,70.0,9170,Paved,Reg,Lvl,AllPub,C,GS,Edwards,Feedr,Norm,1Fam,1Story,5,1965,1965,Hip,SS,MetalSd,MetalSd,None,0.0,TA,TA,CB,TA,TA,No,ALQ,698,GLQ,1214,GasA,Ex,Y,SBrkr,1214,0,1214,1,0,TA,6,TF,0,,Detchd,1965.0,Unf,2,Fa,Fa,Y,WD,Normal,140000
503,RLD,100.0,15602,Paved,IR1,Lvl,AllPub,I,GS,Crawfor,Norm,Norm,1Fam,1Story,7,1959,1997,Gable,SS,BrkFace,Wd Sdng,None,0.0,TA,TA,CB,TA,TA,No,ALQ,1247,Unf,1501,GasA,TA,Y,SBrkr,1801,0,1801,2,0,TA,6,TF,2,TA,Attchd,1959.0,Fin,2,TA,TA,Y,WD,Normal,289000
504,RLD,24.0,2308,Paved,Reg,Lvl,AllPub,I,GS,NPkVill,Norm,Norm,TwnhsE,2Story,6,1974,1974,Gable,SS,Plywood,Brk Cmn,None,0.0,TA,TA,CB,TA,TA,No,ALQ,257,Rec,855,GasA,TA,Y,SBrkr,855,467,1322,2,1,TA,6,TF,1,Fa,Attchd,1974.0,Unf,2,TA,TA,Y,WD,Normal,147000
505,RMD,60.0,7596,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Artery,Norm,Duplex,2Story,5,1952,1952,Hip,SS,Wd Sdng,Wd Sdng,BrkFace,360.0,TA,TA,CB,TA,TA,No,Unf,0,Unf,960,GasA,Gd,Y,SBrkr,960,1000,1960,2,0,TA,10,TF,0,,Detchd,1952.0,Unf,2,TA,TA,N,COD,Normal,124500
506,RLD,80.0,9554,Paved,IR1,Lvl,AllPub,I,GS,SawyerW,Norm,Norm,1Fam,2Story,8,1993,1994,Gable,SS,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PC,Gd,TA,No,GLQ,380,Unf,777,GasA,Ex,Y,SBrkr,1065,846,1911,2,1,Gd,8,TF,1,TA,Attchd,1993.0,RFn,2,TA,TA,Y,WD,Normal,215000
507,FVR,75.0,7862,Paved,IR1,Lvl,AllPub,I,GS,Somerst,Norm,Norm,1Fam,1Story,6,2009,2009,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,No,GLQ,27,Unf,1218,GasA,Ex,Y,SBrkr,1218,0,1218,2,0,Gd,4,TF,0,,Attchd,2009.0,Fin,2,TA,TA,Y,New,Partial,208300
508,RMD,60.0,9600,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,2Story,7,1928,2005,Gambrel,SS,MetalSd,MetalSd,None,0.0,TA,Ex,BT,TA,TA,No,Rec,141,Unf,689,GasA,Ex,Y,SBrkr,689,689,1378,2,0,Gd,7,TF,1,Gd,Detchd,1928.0,Unf,2,TA,TA,N,WD,Normal,161000
509,RLD,80.0,9600,Paved,Reg,Lvl,AllPub,C,GS,NAmes,Norm,Norm,1Fam,1Story,5,1959,1959,Gable,SS,MetalSd,MetalSd,BrkFace,132.0,TA,TA,CB,TA,TA,No,ALQ,991,Unf,1041,GasA,Ex,Y,SBrkr,1041,0,1041,1,0,TA,6,TF,0,,Attchd,1959.0,RFn,1,TA,TA,Y,WD,Normal,124500
510,RLD,75.0,14559,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,5,1951,2000,Hip,SS,Wd Sdng,Wd Sdng,BrkCmn,70.0,Gd,TA,CB,TA,TA,No,BLQ,650,Rec,1008,GasA,Ex,Y,SBrkr,1363,0,1363,1,0,TA,6,MD1,2,TA,CarPort,1951.0,Unf,1,TA,TA,Y,WD,Normal,164900
511,RLD,40.0,6792,Paved,IR1,Lvl,AllPub,I,GS,NridgHt,Norm,Norm,TwnhsE,1Story,7,2005,2006,Gable,SS,VinylSd,VinylSd,Stone,94.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,1368,GasA,Ex,Y,SBrkr,1368,0,1368,2,0,Gd,6,TF,1,Gd,Attchd,2005.0,RFn,2,TA,TA,Y,New,Partial,202665
512,RLD,70.0,9100,Paved,Reg,Lvl,AllPub,C,GS,NAmes,Feedr,Norm,1Fam,1Story,5,1958,1958,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,CB,TA,TA,No,BLQ,521,LwQ,864,GasA,TA,Y,SBrkr,864,0,864,1,0,TA,5,TF,0,,Detchd,1964.0,Unf,2,TA,TA,Y,WD,Normal,129900
513,RLD,71.0,9187,Paved,Reg,Bnk,AllPub,C,GS,Mitchel,Norm,Norm,1Fam,1Story,6,1983,1983,Gable,SS,VinylSd,VinylSd,None,0.0,TA,Gd,PC,TA,TA,No,ALQ,336,Unf,1084,GasA,TA,Y,SBrkr,1080,0,1080,1,1,TA,5,TF,0,,Attchd,1983.0,Unf,2,TA,TA,Y,WD,Normal,134000
514,RLD,55.0,10594,Paved,Reg,Lvl,AllPub,I,GS,Crawfor,Norm,Norm,1Fam,1.5Unf,5,1926,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BT,TA,TA,No,Unf,0,Unf,768,Grav,Fa,N,SBrkr,789,0,789,1,0,TA,5,TF,0,,Detchd,1926.0,Unf,1,Po,Po,Y,WD,Normal,96500
515,RLD,94.0,12220,Paved,Reg,Lvl,AllPub,I,GS,NridgHt,Norm,Norm,1Fam,1Story,10,2009,2009,Hip,SS,CemntBd,CmentBd,BrkFace,305.0,Ex,TA,CB,Ex,TA,No,GLQ,1436,Unf,2006,GasA,Ex,Y,SBrkr,2020,0,2020,2,1,Ex,9,TF,1,Gd,Attchd,2009.0,Fin,3,TA,TA,Y,New,Partial,402861
516,RLD,70.04583333333333,10448,Paved,IR1,Lvl,AllPub,C,GS,NWAmes,Norm,Norm,1Fam,SLvl,6,1972,1972,Gable,SS,HdBoard,HdBoard,BrkFace,333.0,TA,TA,CB,TA,TA,No,Unf,0,Unf,689,GasA,TA,Y,SBrkr,1378,741,2119,2,1,TA,7,TF,1,TA,Attchd,1972.0,RFn,2,TA,TA,Y,COD,Abnorml,158000
517,RLD,79.0,10208,Paved,IR1,Lvl,AllPub,I,GS,NoRidge,Norm,Norm,1Fam,2Story,7,1996,1997,Gable,SS,VinylSd,VinylSd,BrkFace,921.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,1264,GasA,Ex,Y,SBrkr,1277,1067,2344,2,1,Gd,7,TF,1,TA,Attchd,1996.0,RFn,3,TA,TA,Y,WD,Normal,265000
518,RLD,70.04583333333333,9531,Paved,IR1,Lvl,AllPub,CulDSac,GS,CollgCr,Norm,Norm,1Fam,2Story,6,1998,1998,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,PC,Gd,TA,Mn,GLQ,706,Unf,794,GasA,Ex,Y,SBrkr,882,914,1796,2,1,TA,7,TF,0,,Attchd,1998.0,RFn,2,TA,TA,Y,WD,Normal,211000
519,RLD,53.0,10918,Paved,Reg,Lvl,AllPub,I,GS,Crawfor,Norm,Norm,1Fam,2Story,7,1926,2004,Gambrel,SS,MetalSd,MetalSd,None,0.0,Gd,TA,BT,Gd,TA,No,Unf,0,Unf,1276,GasA,Ex,Y,SBrkr,1276,804,2080,1,1,Gd,9,TF,2,Gd,Detchd,1926.0,Unf,1,TA,TA,Y,WD,Normal,234000
520,RLD,60.0,10800,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,2fmCon,2Story,4,1900,2000,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,BT,,,,,0,,0,GasA,TA,N,FuseA,694,600,1294,2,0,TA,7,TF,0,,,,,0,,,N,WD,Normal,106250
521,RLD,90.0,11988,Paved,IR1,Lvl,AllPub,C,GS,NAmes,Feedr,Norm,1Fam,1Story,6,1957,1957,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,CB,TA,TA,No,Rec,777,Unf,1244,GasA,Ex,Y,FuseA,1244,0,1244,1,1,TA,6,TF,2,Gd,Attchd,1957.0,Unf,1,TA,TA,Y,WD,Normal,150000
522,RMD,50.0,5000,Paved,Reg,Lvl,AllPub,C,GS,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,1947,1950,Gable,SS,CemntBd,CmentBd,None,0.0,TA,Gd,CB,TA,TA,No,ALQ,399,Unf,1004,GasA,Ex,Y,SBrkr,1004,660,1664,2,0,TA,7,TF,2,Gd,Detchd,1950.0,Unf,2,TA,TA,Y,WD,Normal,159000
523,RLD,130.0,40094,Paved,IR1,Bnk,AllPub,I,GS,Edwards,PosN,PosN,1Fam,2Story,10,2007,2008,Hip,SS,CemntBd,CmentBd,Stone,762.0,Ex,TA,PC,Ex,TA,Gd,GLQ,2260,Unf,3138,GasA,Ex,Y,SBrkr,3138,1538,4676,3,1,Ex,11,TF,1,Gd,BuiltIn,2007.0,Fin,3,TA,TA,Y,New,Partial,184750
524,RLD,95.0,11787,Paved,IR1,Lvl,AllPub,I,GS,NoRidge,Norm,Norm,1Fam,2Story,7,1996,1997,Gable,SS,VinylSd,VinylSd,BrkFace,594.0,Gd,TA,PC,Gd,TA,No,GLQ,719,Unf,1379,GasA,Ex,Y,SBrkr,1383,1015,2398,2,1,Gd,8,TF,1,TA,Attchd,1996.0,Fin,3,TA,TA,Y,WD,Normal,315750
525,FVR,62.0,7500,Paved,Reg,Lvl,AllPub,I,GS,Somerst,Norm,Norm,1Fam,1Story,7,2005,2005,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,1257,GasA,Ex,Y,SBrkr,1266,0,1266,2,0,Gd,6,TF,1,TA,Attchd,2005.0,Unf,2,TA,TA,Y,WD,Normal,176000
526,RLD,70.0,13300,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,5,1956,2000,Hip,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CB,Gd,TA,No,Rec,377,Unf,928,GasA,TA,Y,SBrkr,928,0,928,1,0,TA,4,TF,0,,Attchd,1956.0,Unf,1,TA,TA,Y,WD,Normal,132000
527,RLD,67.0,14948,Paved,IR1,Lvl,AllPub,I,GS,NridgHt,Norm,Norm,1Fam,2Story,9,2008,2008,Hip,SS,VinylSd,VinylSd,Stone,268.0,Ex,TA,PC,Ex,TA,Av,GLQ,1330,Unf,1452,GasA,Ex,Y,SBrkr,1476,1237,2713,2,1,Ex,11,TF,1,Gd,Attchd,2008.0,Fin,3,TA,TA,Y,New,Partial,446261
528,RLD,58.0,9098,Paved,IR1,Lvl,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1Story,4,1920,2002,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BT,TA,TA,Mn,ALQ,348,Unf,528,GasA,Ex,Y,SBrkr,605,0,605,1,0,TA,5,TF,0,,,,,0,,,N,WD,Normal,86000
529,RLD,70.04583333333333,32668,Paved,IR1,Lvl,AllPub,CulDSac,GS,Crawfor,Norm,Norm,1Fam,1Story,6,1957,1975,Hip,SS,Wd Sdng,Stone,,,Gd,TA,PC,TA,TA,No,Rec,1219,Unf,2035,GasA,TA,Y,SBrkr,2515,0,2515,3,0,TA,9,MajD1,2,TA,Attchd,1975.0,RFn,2,TA,TA,Y,WD,Alloca,200624
530,RLD,85.0,10200,Paved,Reg,Lvl,AllPub,I,GS,Timber,Norm,Norm,1Fam,SLvl,6,1988,1989,Gable,SS,HdBoard,HdBoard,BrkFace,219.0,Gd,TA,CB,Gd,TA,Av,GLQ,783,Unf,1461,GasA,Ex,Y,SBrkr,1509,0,1509,2,0,Gd,5,TF,1,Fa,Attchd,1988.0,RFn,2,TA,TA,Y,WD,Abnorml,175000
531,RMD,60.0,6155,Paved,IR1,Lvl,AllPub,FR3P,GS,BrkSide,RRNn,Feedr,1Fam,2Story,6,1920,1999,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BT,Fa,Fa,Mn,Unf,0,Unf,611,GasA,Ex,Y,SBrkr,751,611,1362,2,0,TA,6,TF,0,,Detchd,1920.0,Fin,2,TA,Fa,Y,WD,Normal,128000
532,RLD,60.0,7200,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,5,1955,2007,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,SL,,,,,0,,0,GasA,Ex,Y,SBrkr,827,0,827,1,0,TA,5,MD,1,Po,Detchd,1967.0,Unf,1,TA,TA,Y,WD,Normal,107500
533,RLD,50.0,5000,Paved,Reg,Low,AllPub,I,MS,BrkSide,Norm,Norm,1Fam,1Story,1,1946,1950,Gable,SS,VinylSd,VinylSd,None,0.0,Fa,Fa,SL,,,,,0,,0,GasA,Fa,N,FuseF,334,0,334,1,0,Fa,2,TF,0,,,,,0,,,N,WD,Normal,39300
534,RLD,74.0,9056,Paved,IR1,Lvl,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,2Story,8,2004,2004,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Ex,Gd,Av,Unf,0,Unf,707,GasA,Ex,Y,SBrkr,707,707,1414,2,1,Gd,6,TF,1,Gd,Attchd,2004.0,Fin,2,TA,TA,Y,WD,Normal,178000
535,RLD,70.0,7000,Paved,Reg,Lvl,AllPub,I,GS,Edwards,Norm,Norm,2fmCon,2Story,5,1910,1991,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,CB,Gd,TA,Gd,GLQ,969,Unf,1117,GasA,TA,Y,SBrkr,820,527,1347,1,0,TA,5,TF,0,,,,,0,,,N,WD,Normal,107500
536,RLD,57.0,8924,Paved,IR1,Lvl,AllPub,CulDSac,GS,CollgCr,Norm,Norm,1Fam,2Story,7,1998,1999,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,PC,Gd,TA,Av,Unf,0,Unf,880,GasA,Ex,Y,SBrkr,880,844,1724,2,1,Gd,8,TF,0,,Attchd,1998.0,Fin,2,TA,TA,Y,WD,Normal,188000
537,RLD,70.04583333333333,12735,Paved,IR1,Lvl,AllPub,FR2P,GS,NAmes,Norm,Norm,1Fam,1Story,4,1972,1972,Hip,SS,MetalSd,MetalSd,None,0.0,TA,TA,CB,TA,TA,No,BLQ,600,Unf,864,GasA,TA,Y,SBrkr,864,0,864,1,0,TA,5,TF,0,,Detchd,1980.0,Unf,2,TA,TA,Y,COD,Normal,111250
538,RLD,70.04583333333333,11553,Paved,IR1,Lvl,AllPub,I,GS,Sawyer,Norm,Norm,1Fam,1Story,5,1968,1968,Hip,SS,Plywood,Plywood,BrkFace,188.0,TA,TA,CB,TA,TA,No,BLQ,673,Unf,1051,GasA,TA,Y,SBrkr,1159,0,1159,1,1,TA,7,TF,1,Fa,Attchd,1968.0,Unf,1,TA,TA,Y,WD,Normal,158000
539,RLD,70.04583333333333,11423,Paved,Reg,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,1Story,8,2001,2002,Gable,SS,VinylSd,VinylSd,BrkFace,479.0,Gd,TA,PC,Gd,TA,Av,GLQ,1358,Unf,1581,GasA,Ex,Y,SBrkr,1601,0,1601,2,0,Gd,6,TF,1,TA,Attchd,2001.0,RFn,2,TA,TA,Y,WD,Normal,272000
540,RLD,85.0,14601,Paved,Reg,Lvl,AllPub,I,GS,Timber,Norm,Norm,1Fam,1Story,9,2006,2006,Hip,SS,VinylSd,VinylSd,BrkFace,584.0,Ex,TA,PC,Ex,TA,Av,GLQ,1260,Unf,1838,GasA,Ex,Y,SBrkr,1838,0,1838,2,0,Ex,8,TF,1,Gd,Attchd,2006.0,Fin,3,TA,TA,Y,WD,Normal,315000
541,RLD,70.04583333333333,11000,Paved,Reg,Lvl,AllPub,FR2P,GS,NoRidge,Norm,Norm,1Fam,2Story,8,2000,2000,Gable,SS,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,969,GasA,Ex,Y,SBrkr,997,1288,2285,2,1,Gd,8,TF,1,TA,BuiltIn,2000.0,Fin,3,TA,TA,Y,WD,Normal,248000
542,RLD,78.0,10140,Paved,Reg,Lvl,AllPub,I,GS,NWAmes,RRAn,Norm,1Fam,1Story,7,1998,1999,Hip,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Ex,TA,No,LwQ,144,GLQ,1650,GasA,Ex,Y,SBrkr,1680,0,1680,2,0,Gd,7,MajD1,1,TA,Attchd,1998.0,Fin,2,TA,TA,Y,WD,Normal,213250
543,RHD,34.0,4058,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,TwnhsE,SFoyer,7,1998,1998,Gable,SS,MetalSd,MetalSd,BrkFace,182.0,TA,TA,PC,Gd,TA,Av,GLQ,584,LwQ,723,GasA,Ex,Y,SBrkr,767,0,767,1,0,TA,4,TF,0,,Attchd,1998.0,Fin,1,TA,TA,Y,WD,Normal,133000
544,RLD,58.0,17104,Paved,IR1,Lvl,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,2Story,7,2006,2006,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,Gd,Av,GLQ,554,Unf,654,GasA,Ex,Y,SBrkr,664,832,1496,2,1,Gd,7,TF,1,Gd,Attchd,2006.0,RFn,2,TA,TA,Y,New,Partial,179665
545,RLD,70.04583333333333,13837,Paved,IR1,Lvl,AllPub,C,GS,NWAmes,Norm,Norm,1Fam,1.5Fin,7,1988,1988,Gable,SS,HdBoard,HdBoard,BrkFace,178.0,Gd,Gd,PC,Gd,Gd,No,GLQ,1002,LwQ,1204,GasA,Gd,Y,SBrkr,1377,806,2183,2,1,Gd,9,TF,0,,Attchd,1988.0,Unf,3,TA,TA,Y,WD,Normal,229000
546,RLD,70.0,8737,Paved,IR1,Bnk,AllPub,I,GS,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1923,1950,Gable,SS,BrkFace,Wd Sdng,None,0.0,TA,TA,BT,Gd,TA,No,Rec,300,Unf,1065,GasA,Ex,Y,FuseA,915,720,1635,1,1,TA,6,TF,1,Gd,Detchd,1950.0,Unf,2,TA,TA,Y,WD,Normal,210000
547,RLD,54.0,7244,Paved,Reg,Lvl,AllPub,I,GS,Mitchel,Norm,Norm,1Fam,SFoyer,5,1970,1970,Gable,SS,VinylSd,VinylSd,None,0.0,TA,Gd,CB,Gd,TA,Av,ALQ,619,Unf,768,GasA,Ex,Y,SBrkr,768,0,768,1,0,TA,5,TF,0,,Detchd,1987.0,Unf,2,TA,TA,Y,WD,Normal,129500
548,RMD,49.0,8235,Paved,IR1,HLS,AllPub,I,GS,OldTown,Feedr,RRNn,1Fam,1Story,5,1955,1995,Gable,SS,MetalSd,MetalSd,None,0.0,TA,Gd,CB,TA,TA,No,LwQ,180,Rec,825,GasA,TA,Y,SBrkr,825,0,825,1,0,TA,4,TF,0,,Detchd,1963.0,RFn,2,TA,TA,Y,WD,Normal,125000
549,FVR,75.0,9375,Paved,Reg,Lvl,AllPub,I,GS,Somerst,Norm,Norm,1Fam,2Story,7,2003,2004,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,912,GasA,Ex,Y,SBrkr,912,1182,2094,2,1,Gd,8,TF,1,Gd,BuiltIn,2003.0,Fin,2,TA,TA,Y,WD,Normal,263000
550,RLD,53.0,4043,Paved,Reg,Lvl,AllPub,I,GS,NPkVill,Norm,Norm,TwnhsE,1Story,6,1977,1977,Gable,SS,Plywood,Plywood,None,0.0,TA,TA,CB,Gd,TA,No,ALQ,559,Unf,1069,GasA,TA,Y,SBrkr,1069,0,1069,2,0,TA,4,TF,0,,Attchd,1977.0,RFn,2,TA,TA,Y,COD,Abnorml,140000
551,RMD,50.0,6000,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,1Story,5,1957,1957,Hip,SS,BrkFace,BrkFace,None,0.0,TA,TA,CB,TA,TA,No,Rec,308,Unf,928,GasA,Gd,Y,FuseA,928,0,928,1,0,TA,5,TF,0,,Attchd,1957.0,Fin,1,TA,TA,Y,WD,Normal,112500
552,RLD,87.0,11146,Paved,IR1,Lvl,AllPub,I,GS,NridgHt,Norm,Norm,1Fam,1Story,8,2006,2006,Gable,SS,VinylSd,VinylSd,Stone,250.0,Gd,TA,PC,Ex,TA,Av,Unf,0,Unf,1709,GasA,Ex,Y,SBrkr,1717,0,1717,2,0,Gd,7,TF,1,Gd,Attchd,2006.0,RFn,3,TA,TA,Y,WD,Normal,255500
553,RLD,67.0,8777,Paved,Reg,Lvl,AllPub,I,GS,Edwards,Feedr,Norm,1Fam,1Story,4,1949,2003,Gable,SS,VinylSd,VinylSd,None,0.0,TA,TA,CB,,,,,0,,0,GasA,Ex,Y,SBrkr,1126,0,1126,2,0,Gd,5,TF,0,,Detchd,2002.0,Fin,2,TA,TA,N,WD,Normal,108000
554,RLD,85.0,10625,Paved,Reg,Lvl,AllPub,I,GS,NridgHt,Norm,Norm,1Fam,2Story,7,2003,2004,Gable,SS,VinylSd,VinylSd,BrkFace,292.0,Gd,TA,PC,Gd,TA,No,GLQ,866,Unf,998,GasA,Ex,Y,SBrkr,1006,1040,2046,2,1,Gd,8,TF,1,Gd,BuiltIn,2003.0,RFn,3,TA,TA,Y,WD,Normal,284000
555,RMD,58.0,6380,Paved,Reg,Lvl,AllPub,I,GS,BrkSide,Norm,Norm,1Fam,1.5Unf,5,1922,1950,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,BT,TA,Fa,No,Unf,0,Unf,993,GasA,TA,Y,FuseA,1048,0,1048,1,0,TA,5,TF,1,Gd,Detchd,1922.0,Unf,1,TA,TA,Y,WD,Normal,113000
